"","MSOA11CD","mixed","ba_norm","r_norm","Ppla_norm","index","o_flow","d_flow","sumod","logsumod","cluster"
"1","E02000001",0.40009494746268,0.38828999788574,0.896991659232181,0.09250920998772,1.77788581456832,198842,789,199631,12.2042259414213,3
