"","MSOA11CD","mixed","ba_norm","r_norm","Ppla_norm","index","o_flow","d_flow","sumod","logsumod","cluster"
"209","E02000217",0.165057028013689,0.695968783283733,0.517370348026371,0.265247646336472,1.64364380566026,4051,1787,5838,8.67214355141406,1
"210","E02000218",0.0578523149478276,0.493480657268262,0.264532500068854,0.226770364306181,1.04263583659112,101,1049,1150,7.0475172213573,1
"211","E02000219",0.0160565356022483,0.518926014088279,0.129551418328802,0.043389275480966,0.707923243500295,565,1329,1894,7.54644627374602,1
"212","E02000220",0.230808020980824,0.609806535815441,0.441576117780266,0.258698321735571,1.5408889963121,8769,1699,10468,9.25607826365004,1
"213","E02000221",0.0650656384892009,0.437729074641932,0.213692824896874,0.131395824805567,0.847883362833573,2403,1597,4000,8.29404964010203,1
"214","E02000222",0.0696171486656186,0.723448140270901,0.252245967116458,0.161686451084732,1.20699770713771,875,1554,2429,7.79523492900217,1
"215","E02000223",0.055178752920391,0.503108364871444,0.465798226607508,0.34465820712239,1.36874355152173,105,1287,1392,7.23849684089437,1
"216","E02000224",0.130859760287203,0.816429107604915,0.293562992835753,0.233729021694638,1.47458088242251,957,1714,2671,7.89020821310996,1
"217","E02000225",0.0514709188454613,0.591244791906546,0.275121063522581,0.177241097011871,1.09507787128646,360,1468,1828,7.5109777520141,1
"218","E02000226",0.0344397299808565,0.614159184777085,0.113225333297705,0.082275890298813,0.84410013835446,408,1421,1829,7.51152464839087,1
"219","E02000227",0.0177832312602402,0.420169314513777,0.193141907238576,0.089643880474826,0.720738333487419,495,2621,3116,8.04430540699064,1
"220","E02000228",0.0290028806130237,0.434575692747889,0.159876093816445,0.0875972165370446,0.711051883714403,237,906,1143,7.04141166379481,1
"221","E02000229",0.075962805713106,0.337827727445664,0.239702853049604,0.185837085550553,0.839330471758927,522,891,1413,7.25347038268453,1
"222","E02000230",0.0705050972208069,0.482429170873602,0.240072706303348,0.145313139582481,0.938320113980238,1451,1712,3163,8.05927622330565,1
"223","E02000231",0.0238665929793052,0.600718502005847,0.0790926665458445,0.0818665575112567,0.785544319042253,359,700,1059,6.96508034560141,1
"224","E02000232",0.0139837121270798,0.496870827996887,0.0623040232797433,0.04625460499386,0.61941316839757,126,574,700,6.5510803350434,1
"225","E02000233",0.0511260746900717,0.51170593930786,0.315674717827704,0.146541137945149,1.02504786977078,278,874,1152,7.04925484125584,1
"226","E02000234",0.0586826120957166,0.485772635876937,0.269710508009817,0.0937372083503889,0.90790296433286,802,1042,1844,7.51969240411654,1
"227","E02000235",0.0117343461062582,0.481551967164908,0.110035302019285,0.0409332787556283,0.644254894046079,291,1037,1328,7.19142933003638,1
"228","E02000236",0.025379008423743,0.633769561893745,0.249803913604628,0.0757265656979124,0.984679049620029,206,1061,1267,7.14440718032114,1
"229","E02000237",0.015341519312424,0.454693606352279,0.189357513922543,0.0499386000818666,0.709331239669112,227,773,1000,6.90775527898214,1
"230","E02000238",0.0591734141433545,0.49737434452874,0.309998614516117,0.243553008595989,1.1100993817842,718,1586,2304,7.74240202181578,1
"231","E02000239",0.0350871783196825,0.6040297549454,0.174556155155159,0.144494474007368,0.958167562427609,180,2000,2180,7.68708015578313,1
"232","E02000240",0.0337290089920041,0.517450096763325,0.360081550350848,0.2312730249693,1.14253368107548,106,1752,1858,7.52725591937378,1
"233","E02000241",0.0984334474258256,0.515070296919118,0.307033403154393,0.196479738027016,1.11701688552635,282,1087,1369,7.22183582528845,1
"234","E02000242",0.136380738664464,0.608618807245051,0.262518883404796,0.299631600491199,1.30715002980551,660,1018,1678,7.42535788702715,1
"235","E02000243",0.0607163676149894,0.392485585969862,0.274011735498769,0.110519852640196,0.837733541723817,2009,1797,3806,8.24433404785609,1
"236","E02000244",0.0912522116632968,0.520634549597449,0.333005206438047,0.151453131395825,1.09634509909462,1056,1134,2190,7.69165682281055,1
"237","E02000245",0.0393239350273497,0.33758136538824,0.377400771472772,0.189930413426115,0.944236485314477,81,1465,1546,7.34342622914737,1
"238","E02000246",0.0321997269809784,0.549515499981025,0.234815232801819,0.162095783872288,0.97862624363611,69,1183,1252,7.13249755166004,1
"239","E02000247",0.0698442169065004,0.32923261619568,0.516129553096222,0.289807613589849,1.20501399978825,255,1836,2091,7.64539769942863,1
"240","E02000248",0.0970093825353023,0.501392631368475,0.396606430202532,0.162095783872288,1.1571042279786,1856,1218,3074,8.03073492409854,1
"241","E02000249",0.115487673936931,0.440146763550443,0.367076597420321,0.235366352844863,1.15807738775256,845,1205,2050,7.62559507213245,1
"242","E02000250",0.10120360476048,0.662218874744757,0.3248346470561,0.254195661072452,1.34245278763379,127,873,1000,6.90775527898214,1
"243","E02000251",0.0790791268263963,0.635432038739361,0.298993430197703,0.331968890708146,1.34547348647161,66,1370,1436,7.26961674960817,1
"244","E02000252",0.101099122099673,0.551432324454941,0.352449612110766,0.112566516577978,1.11754757524336,9227,1985,11212,9.32473991228468,1
"245","E02000253",0.0652737906628452,0.601646835368735,0.374052985712832,0.329103561195252,1.37007717293966,67,1694,1761,7.47363710849621,1
"246","E02000254",0.0752100048043912,0.630736339619786,0.285041203153833,0.340155546459271,1.33114309403728,67,1712,1779,7.48380668766583,1
"247","E02000255",0.0612187811717804,0.602072541804396,0.276628005174891,0.238231682357757,1.17815101050882,170,1677,1847,7.52131798019924,1
"248","E02000256",0.1258395539097,0.760932805760388,0.256539315009131,0.318870241506345,1.46218191618556,2414,1618,4032,8.3020178097512,1
"249","E02000257",0.109987321573072,0.70934360131141,0.284023624656241,0.241506344658207,1.34486089219893,3536,2339,5875,8.67846133901236,1
"250","E02000258",0.0681281196323331,0.828779139955751,0.212565632039982,0.255014326647565,1.36448721827563,50,892,942,6.84800527457636,1
"251","E02000259",0.0800096131662472,0.632549094089947,0.226249711843993,0.189111747851003,1.12792016695119,167,1053,1220,7.1066061377273,1
"252","E02000260",0.170071631357251,0.695671695665979,0.366583930675694,0.316414244781007,1.54874150247993,856,1508,2364,7.76811037852599,1
"253","E02000261",0.108949542573932,0.549775384736964,0.330319520754548,0.325828898894801,1.31487334696025,219,2220,2439,7.79934339821592,1
"254","E02000262",0.261720855137436,0.753069616320133,0.421071794521245,0.504707327056897,1.94056959303571,758,1916,2674,7.89133075766189,1
"255","E02000263",0.0867087822305553,0.674094259581061,0.190993985897674,0.373720835038887,1.32551786274818,350,2059,2409,7.78696700261487,1
"256","E02000264",0.0810258040389172,0.765040620227705,0.225794450609952,0.218993041342612,1.29085391621919,397,1479,1876,7.53689712956617,1
"257","E02000265",0.17483023884652,0.74002871681927,0.458048130197004,0.437167417110111,1.8100745029729,1029,2343,3372,8.12326131912175,1
"258","E02000266",0.0381563607720719,0.283118010109231,0.19694562022946,0.118706508391322,0.636926499502085,4574,1798,6372,8.75966867102994,1
"259","E02000267",0.214045891043474,0.792313372950345,0.328431574195324,0.364306180925092,1.69909701911424,303,1359,1662,7.41577697541539,1
"260","E02000268",0.0936502344652246,0.74161803973876,0.342759803941159,0.277118297175604,1.45514637532075,511,1757,2268,7.72665366484764,1
"261","E02000269",0.178352001230806,0.831745641251218,0.461067777963624,0.361850184199754,1.8330156046454,695,1664,2359,7.76599307940768,1
"262","E02000270",0.19321018203743,0.608529578698662,0.305068767159885,0.401555464592714,1.50836399248869,992,1267,2259,7.722677516468,1
"263","E02000271",0.191286179255331,0.911229260689084,0.428176423209147,0.358575521899304,1.88926738505287,601,1397,1998,7.5999019592085,1
"264","E02000272",0.102009852186938,0.677012354402535,0.310736587111898,0.218583708555055,1.30834250225643,245,1138,1383,7.23201033166476,1
"265","E02000274",0.129740417301649,0.755931274082359,0.250421776383349,0.351207531723291,1.48730099949065,921,2214,3135,8.05038445306702,1
"266","E02000275",0.102732256620025,0.569917198212232,0.300045694477229,0.236185018419975,1.20888016772946,233,1057,1290,7.16239749735572,1
"267","E02000276",0.124428014836336,0.758460221889915,0.33306610296281,0.315186246418338,1.5311405861074,161,1127,1288,7.1608459066643,1
"268","E02000277",0.0747446031420845,0.59014752725173,0.320116666302627,0.264838313548915,1.24984711024536,72,902,974,6.88141130364254,1
"269","E02000278",0.0820256997952411,0.436812112926417,0.405734162460586,0.26320098239869,1.18777295758093,131,1135,1266,7.14361760270412,1
"270","E02000279",0.0495589881542939,0.242472341260873,0.284086258980367,0.165370446172738,0.741488034568272,676,1877,2553,7.84502441724148,1
"271","E02000280",0.00445560915235462,0.580283473988468,0.0310169800644674,0.0106426524764634,0.626398715681754,604,1092,1696,7.43602781635185,1
"272","E02000281",0.0564598761755973,0.501230530983915,0.346884601161738,0.178878428162096,1.08345343648335,316,1240,1556,7.34987370473834,1
"273","E02000282",0.105163717749503,0.541978222543661,0.360088164600848,0.283667621776504,1.29089772667052,191,1216,1407,7.24921505711439,1
"274","E02000283",0.0519707944165397,0.678910544294173,0.312802723342691,0.290626279164961,1.33431034121836,202,1143,1345,7.20414929203594,1
"275","E02000284",0.134656497753631,0.580849488946921,0.37013799207546,0.249693000409333,1.33533697918534,879,1161,2040,7.62070508683826,1
"276","E02000285",0.0786266515185309,0.580144347158738,0.273124398521225,0.262382316823578,1.19427771402207,794,905,1699,7.43779512167193,1
"277","E02000286",0.0502081354100268,0.429903428349124,0.158971013307047,0.151043798608269,0.790126375674466,2180,1298,3478,8.15421269491423,1
"278","E02000287",0.0111865226241765,0.431919510901773,0.0763166429876598,0.0196479738027016,0.539070650316311,699,596,1295,7.16626597413364,1
"279","E02000288",0.092818714203362,0.596629318070371,0.372927724464183,0.191158411788784,1.2535341685267,2786,1421,4207,8.34450508359052,1
"280","E02000289",0.00977818116394781,0.544403339305573,0.0739564585864785,0.0671305771592305,0.69526855621523,62,762,824,6.71417052990947,1
"281","E02000290",0.033423800061525,0.530320130237583,0.164636099972118,0.0487106017191977,0.777090631990423,2072,809,2881,7.96589273508453,1
"282","E02000291",0.163227274556835,0.496372574871999,0.404545224787063,0.303724928366762,1.36787000258266,1872,1345,3217,8.07620452723903,1
"283","E02000292",0.07474957571692,0.829940860376184,0.361289998140022,0.195661072451903,1.46164150668503,865,1613,2478,7.81520706218909,1
"284","E02000293",0.0446844601074809,0.528491864656787,0.166824673756086,0.107654523127303,0.847655521647656,60,817,877,6.77650699237218,1
"285","E02000294",0.0446808912208582,0.715819120162192,0.218168726317054,0.230454359394188,1.20912309709429,162,1245,1407,7.24921505711439,1
"286","E02000295",0.0648603131250056,0.384185822695374,0.214679509137528,0.199754400327466,0.863480045285374,197,1001,1198,7.08840877867539,1
"287","E02000296",0.109728360012425,0.457818134543923,0.42604224625386,0.204666393778142,1.19825513458835,2124,1759,3883,8.26436332973167,1
"288","E02000297",0.0806576500066348,0.651288122898554,0.355486228538737,0.223086369218174,1.3105183706621,184,1542,1726,7.45356187164337,1
"289","E02000298",0.0704807412425438,0.68353425057894,0.19670084753227,0.151453131395825,1.10216897074958,299,1227,1526,7.3304052118444,1
"290","E02000299",0.11401543906374,0.718857254083729,0.37604713145849,0.422840769545641,1.6317605941516,251,1422,1673,7.42237370098682,1
"291","E02000300",0.0964501038354655,0.609424511718076,0.413074509958987,0.417928776094965,1.53687790160749,113,1220,1333,7.19518732017871,1
"292","E02000301",0.0307970448657018,0.582093571987128,0.176664654910172,0.214081047891936,1.00363631965494,290,1596,1886,7.5422134631934,1
"293","E02000302",0.0505162376729051,0.607868204641565,0.31084773913317,0.203847728203029,1.17307990965067,288,1238,1526,7.3304052118444,1
"294","E02000303",0.0820618511214948,0.719151976204601,0.401029832261324,0.264428980761359,1.46667264034878,319,1025,1344,7.20340552108309,1
"295","E02000304",0.061392326694,0.6833156028703,0.229630918766183,0.180515759312321,1.1548546076428,127,1073,1200,7.09007683577609,1
"296","E02000305",0.191765392307098,0.826560086681587,0.306899279063516,0.35571019238641,1.68093495043861,522,1550,2072,7.63626960337937,1
"297","E02000306",0.106580555279446,0.435165399418118,0.358031043550909,0.16741711011052,1.06719410835899,1633,1076,2709,7.9043348420851,1
"298","E02000307",0.0748411718138473,0.781421108955061,0.490721722565549,0.353663528448629,1.70064753178309,28,1597,1625,7.39326309476384,1
"299","E02000308",0.10111904573268,0.597048065361715,0.480933454816577,0.264019647973803,1.44312021388477,454,1235,1689,7.4318919168078,1
"300","E02000309",0.109929836564171,0.558940088395343,0.462272172283337,0.251739664347114,1.38288176158997,1285,1352,2637,7.87739718635329,1
"301","E02000311",0.0694554063494158,0.678114768484336,0.401884619719384,0.273434302087597,1.42288909664073,229,1724,1953,7.57712193087668,1
"302","E02000312",0.119414594162395,0.772932906227516,0.420397262943444,0.315186246418338,1.62793100975169,328,2413,2741,7.91607809630279,1
"303","E02000313",0.0521081829586115,0.552157996307626,0.423378328602665,0.356119525173966,1.38376403304287,26,921,947,6.85329909318608,1
"304","E02000314",0.0399689494811849,0.0959038177516828,0.383718234586907,0.157183790421613,0.676774792241387,2274,2429,4703,8.45595588194505,1
"305","E02000315",0.0696819446246844,0.619133338825765,0.313960488587014,0.299631600491199,1.30240737252866,175,1522,1697,7.43661726523423,1
"306","E02000316",0.159184931068153,0.545823886624212,0.526953937899377,0.221449038067949,1.45341179365969,5585,2459,8044,8.99268175089254,1
"307","E02000317",0.0958988363340183,0.523529206572698,0.321922969261665,0.512893982808023,1.4542449949764,146,1157,1303,7.17242457712485,1
"308","E02000318",0.118848302176881,0.830279918170962,0.291528008112982,0.352844862873516,1.59350109133434,509,1722,2231,7.71020519443253,1
"309","E02000319",0.116208022947128,0.521970328197869,0.433928116994068,0.473188702415063,1.54529517055413,629,2120,2749,7.91899248816525,1
"310","E02000320",0.0430868221206751,0.718770557040328,0.203077110529961,0.17396643471142,1.13890092440238,105,1166,1271,7.14755927118945,1
"311","E02000321",0.0843696199805999,0.556399536763965,0.576548044699537,0.461727384363488,1.67904458580759,138,1066,1204,7.09340462586877,1
"312","E02000323",0.154588290539802,0.580951925246232,0.430913279440428,0.562013917314777,1.72846741254124,667,1747,2414,7.78904040165748,1
"313","E02000324",0.0677246917342841,0.703663072705307,0.269120155424579,0.217765042979943,1.25827296284411,301,1139,1440,7.27239839257005,1
"314","E02000326",0.104154793844811,0.751513254503654,0.374641697797931,0.38436348751535,1.61467323366175,102,1380,1482,7.30114780585603,1
"315","E02000327",0.0358908242144053,0.58680664142765,0.274453592999048,0.138354482194024,1.03550554083513,2156,690,2846,7.9536697786498,1
"316","E02000328",0.0894373998658619,0.655154923876018,0.306143431811661,0.296766270978305,1.34750202653185,144,1421,1565,7.35564110297425,1
"317","E02000329",0.0279439436807877,0.71061477469683,0.150993562260972,0.131805157593123,1.02135743823171,63,1058,1121,7.02197642307216,1
"318","E02000331",0.0853076954081032,0.48908837777632,0.32474682581213,0.311092918542775,1.21023581753933,79,1473,1552,7.34729970074316,1
"319","E02000332",0.0292832808790184,0.687566636843759,0.216705805202725,0.135079819893573,1.06863554281908,136,1297,1433,7.26752542782817,1
"320","E02000333",0.082265518683446,0.694070924200337,0.408075832548094,0.191567744576341,1.37598002000822,388,1410,1798,7.49443021503157,1
"321","E02000334",0.0417166966457066,0.642090079998778,0.218018771827407,0.179287760949652,1.08111330942154,34,1036,1070,6.97541392745595,1
"322","E02000335",0.0409636792472705,0.727530522782769,0.283214867231911,0.195251739664347,1.2469608089263,28,1058,1086,6.99025650049388,1
"323","E02000337",0.0559697269512529,0.661887759225674,0.412549467230478,0.219402374130168,1.34980932753757,82,1251,1333,7.19518732017871,1
"324","E02000339",0.117947760521338,0.745625696548693,0.346430198691884,0.182562423250102,1.39256607901202,509,743,1252,7.13249755166004,1
"325","E02000340",0.0435629764404417,0.529628900408828,0.174674607236208,0.0642652476463365,0.812131731731814,1161,933,2094,7.64683139143048,1
"326","E02000341",0.0311804165205687,0.451752843693518,0.297859673212568,0.163733115022513,0.944526048449168,99,1084,1183,7.07580886397839,1
"327","E02000342",0.0582894904120024,0.561416856215377,0.21766080202232,0.182153090462546,1.01952023911225,201,801,1002,6.90975328164481,1
"328","E02000343",0.0586039896560367,0.637740176935947,0.284616359227464,0.205485059353254,1.1864455851727,50,1020,1070,6.97541392745595,1
"329","E02000344",0.077316483937993,0.629857482061574,0.247293831523253,0.190339746213672,1.14480754373649,106,864,970,6.87729607149743,1
"330","E02000345",0.236919075514191,0.605502264059351,0.323466896813158,0.579205894392141,1.74509413077884,660,667,1327,7.19067603433221,1
"331","E02000346",0.124801855571762,0.478531765053346,0.46856277227648,0.41629144494474,1.48818783784633,61,705,766,6.64118216974059,1
"332","E02000347",0.111552680516294,0.725695734583324,0.342497331748968,0.462955382726156,1.64270112957474,252,763,1015,6.92264389147589,1
"333","E02000348",0.134268308482862,0.734681222567795,0.518252853897102,0.583299222267704,1.97050160721546,111,715,826,6.71659477352098,1
"334","E02000350",0.217211531799111,0.912723674309327,0.393073962600312,0.674580433892755,2.19758960260151,95,1550,1645,7.40549566319947,1
"335","E02000351",0.184582047957928,0.708742581765667,0.371453727178349,0.655751125665166,1.92052948256711,41,2132,2173,7.68386398025643,1
"336","E02000352",0.09135811229005,0.613654577173232,0.477027171666736,0.357347523536635,1.53938738466665,27,973,1000,6.90775527898214,1
"337","E02000353",0.300737270827451,0.819696233273878,0.504828698261596,0.558739255014327,2.18400145737725,321,1485,1806,7.49886973397693,1
"338","E02000354",0.133470435663314,0.720599258464268,0.468684516583827,0.478510028653295,1.8012642393647,218,1525,1743,7.46336304552002,1
"339","E02000355",0.160530561682669,0.846431717675375,0.550437008624833,0.517396643471142,2.07479593145402,108,1228,1336,7.19743535409659,1
"340","E02000356",0.229719977662326,0.834033641625396,0.531599491518573,0.734343020875972,2.32969613168227,129,1354,1483,7.30182234213793,1
"341","E02000357",0.0277603254691396,0.511597340824993,0.361288915573739,0.158411788784282,1.05905837065215,47,679,726,6.5875500148248,1
"342","E02000358",0.269581308914852,0.78730001298954,0.516510965828026,0.72247237003684,2.29586465776926,400,2159,2559,7.84737183615979,1
"343","E02000359",0.175454038493382,0.798760709408183,0.396464001625022,0.604993860008187,1.97567260953477,19,820,839,6.73221070646721,1
"344","E02000360",0.223759891268286,0.708719061877293,0.61212011399892,0.834220221039705,2.3788192881842,134,1835,1969,7.58528107863913,1
"345","E02000361",0.32729440202901,0.777787331700772,0.749119085512856,0.514531313958248,2.36873213320089,2250,1317,3567,8.17948018535889,1
"346","E02000362",0.0882510093678086,0.419288193465989,0.658802498019142,0.189111747851003,1.35545344870394,364,1044,1408,7.24992553671799,1
"347","E02000363",0.202328444832324,0.373626333720239,0.653605885184755,0.732296356938191,1.96185702067551,1495,1495,2990,8.00302866638473,1
"348","E02000364",0.214600892839094,0.77557645520305,0.531968782841289,0.534588620548506,2.05673475143194,456,1517,1973,7.58731050602262,1
"349","E02000365",0.246334799244158,0.589686414505155,0.5506068684583,0.529676627097831,1.91630470930544,1115,2963,4078,8.3133619511344,1
"350","E02000366",0.172006538295464,0.690614164542143,0.703092809525696,0.529676627097831,2.09539013946113,69,1234,1303,7.17242457712485,1
"351","E02000367",0.285534188378362,0.565009037401604,0.590078847305237,0.527629963160049,1.96825203624525,994,1878,2872,7.96276393016811,1
"352","E02000368",0.129322188066386,0.594195417018381,0.669692644925862,0.608268522308637,2.00147877231927,66,1353,1419,7.25770767716004,1
"353","E02000369",0.263031932722215,0.281696877082969,0.603230805597959,0.717969709373721,1.86592932477686,561,2160,2721,7.90875473878325,1
"354","E02000370",0.453623347476147,0.43407730243681,0.489605375812608,0.684404420794106,2.06171044651967,266,1128,1394,7.23993259132047,1
"355","E02000371",0.487960033880352,0.414423005377388,0.570653068198042,0.495702005730659,1.96873811318644,12357,2052,14409,9.57560829033293,1
"356","E02000372",0.0579733335171083,0.599245455322176,0.221078570817643,0.0974212034383954,0.975718563095323,6682,1674,8356,9.03073512267646,1
"357","E02000373",0.115560988608065,0.483380986612961,0.536337670948325,0.656569791240278,1.79184943740963,80,911,991,6.89871453432999,1
"358","E02000374",0.156163037778949,0.798864410594575,0.50466620866335,0.542775276299632,2.00246893333651,17,1029,1046,6.95272864462487,1
"359","E02000375",0.2824429135804,0.734939028827601,0.610032779788836,0.372492836676218,1.99990755887305,5518,1342,6860,8.83346272071993,1
"360","E02000376",0.406735003962229,0.827831152011124,0.376763890172549,0.678673761768318,2.29000380791422,719,1450,2169,7.68202151082687,1
"361","E02000377",0.2693968681897,0.807643351438385,0.536749111129265,0.742120343839542,2.35590967459689,145,1739,1884,7.54115245513631,1
"362","E02000378",0.437168914771442,0.770520305095413,0.349885631710111,0.897257470323373,2.45483232190034,301,1412,1713,7.44600149832412,1
"363","E02000379",0.108959559731003,0.676130677762495,0.359490412699153,0.445354072861236,1.58993472305389,79,1486,1565,7.35564110297425,1
"364","E02000380",0.268282744781292,0.784738967555303,0.456090696848836,0.669259107654523,2.17837151683995,170,1068,1238,7.12125245324454,1
"365","E02000381",0.259136749736139,0.892016523946905,0.384291568845624,0.563241915677446,2.09868675820611,683,1734,2417,7.79028238070348,1
"366","E02000382",0.262303817047545,0.638892567684247,0.603587279067868,0.397462136717151,1.90224580051681,798,1068,1866,7.53155238140729,1
"367","E02000383",0.264730926427654,0.756121494833414,0.409575779432497,0.631191158411789,2.06161935910535,1319,2177,3496,8.15937473677543,1
"368","E02000384",0.39018143246112,0.772421327212987,0.653672936605491,0.371264838313549,2.18754053459315,9062,1185,10247,9.23474025879972,1
"369","E02000385",0.215168456246816,0.996266468379925,0.674453942933065,0.6189111747851,2.50480004234491,78,1430,1508,7.3185395485679,1
"370","E02000386",0.244177691599097,0.769090853673771,0.536721042250686,0.749488334015555,2.29947792153911,293,1503,1796,7.49331724886215,1
"371","E02000387",0.204993242684226,0.701268276986899,0.629262885776497,0.617683176422432,2.15320758187005,1191,1041,2232,7.7106533235012,1
"372","E02000388",0.314810815150309,0.692849634247644,0.442238909474183,0.619729840360213,2.06962919923235,552,2088,2640,7.87853419614036,1
"373","E02000389",0.187353779618983,0.615490581478602,0.411558797970295,0.525992632009824,1.7403957910777,354,1733,2087,7.6434829070772,1
"374","E02000390",0.293657246560596,0.857214378493811,0.496917727706905,0.747032337290217,2.39482169005153,101,1505,1606,7.38150189450671,1
"375","E02000391",0.270149313487742,0.806924342744566,0.426915669694485,0.463774048301269,1.96776337422806,889,1717,2606,7.86557175768479,1
"376","E02000392",0.384431610437291,0.814687548118074,0.477637297991447,0.696684404420794,2.37344086096761,821,2754,3575,8.18172045512811,1
"377","E02000393",0.223735091791239,0.901957600001184,0.4630568190478,0.681539091281212,2.27028860212144,7,1686,1693,7.43425738213314,1
"378","E02000394",0.281817635588452,0.410698262786478,0.471108058849277,0.470323372902169,1.63394733012638,1000,1631,2631,7.87511928104029,1
"379","E02000395",0.217844629037247,0.784769608717577,0.423485667485567,0.239459680720426,1.66555958596082,774,1498,2272,7.72841577984104,1
"380","E02000396",0.228698571490135,0.725350719789647,0.449671525987946,0.422431436758084,1.82615225402581,380,1485,1865,7.53101633207792,1
"381","E02000397",0.174994586323003,0.817129045533458,0.363918776803009,0.555464592713876,1.91150700137335,136,1588,1724,7.45240245122364,1
"382","E02000398",0.135910206669886,0.644608064294057,0.342213114893644,0.232910356119525,1.35564174197711,675,695,1370,7.22256601882217,1
"383","E02000400",0.105051282164527,0.567988903244757,0.300630744656154,0.223495702005731,1.19716663207117,335,1351,1686,7.4301141385618,1
"384","E02000401",0.102544014540258,0.690613779998818,0.368677006511822,0.357347523536635,1.51918232458753,88,691,779,6.65801104587075,1
"385","E02000402",0.0762463712523831,0.706389043973487,0.417932639095653,0.276708964388047,1.47727701870957,93,837,930,6.8351845861473,1
"386","E02000403",0.161377998331637,0.88341527971148,0.438366517815431,0.334424887433483,1.81758468329203,2062,1234,3296,8.10046489102936,1
"387","E02000404",0.138392721579683,0.631165164219386,0.374650530679586,0.455178059762587,1.59938647624124,159,1216,1375,7.22620901010067,1
"388","E02000405",0.0578553407949761,0.815870725796753,0.212910776918024,0.138354482194024,1.22499132570378,94,1188,1282,7.15617663748062,1
"389","E02000406",0.154125700214743,0.970733434499673,0.412619539550196,0.616045845272206,2.15352451953682,57,1110,1167,7.06219163228656,1
"390","E02000407",0.260869300588103,0.853417296894538,0.334906195225284,0.561604584527221,2.01079737723515,293,988,1281,7.15539630189673,1
"391","E02000408",0.238791858367767,0.659475180876718,0.522455950635066,0.589848546868604,2.01057153674815,377,900,1277,7.15226885603254,1
"392","E02000409",0.0872153603666157,0.701045078644581,0.441790892242727,0.372902169463774,1.6029535007177,146,910,1056,6.96224346426621,1
"393","E02000410",0.145055091906712,0.854644100270352,0.243709320470364,0.35243553008596,1.59584404273339,191,1435,1626,7.39387829010776,1
"394","E02000411",0.102974793580157,0.571224003150561,0.472970592438053,0.207122390503479,1.35429177967225,900,1189,2089,7.64444076155657,1
"395","E02000412",0.283952628528718,0.788652353025462,0.386403349178868,0.354891526811298,1.81389985754435,2654,996,3650,8.20248244657654,1
"396","E02000413",0.0723564527608268,0.678930797160139,0.261490051412256,0.239869013507982,1.2526463148412,125,1458,1583,7.36707705988101,1
"397","E02000414",0.128465754802918,0.939444479207757,0.389593142300429,0.705280392959476,2.16278376927058,92,1149,1241,7.12367278520461,1
"398","E02000415",0.129518110326286,0.855213028430521,0.40850239609819,0.386000818665575,1.77923435352057,178,1202,1380,7.22983877815125,1
"399","E02000416",0.173934448211519,0.678520051318378,0.470940043362425,0.475644699140401,1.79903924203272,239,1509,1748,7.46622755621548,1
"400","E02000417",0.149506324894231,0.838338934728803,0.378855272629562,0.246009005321326,1.61270953757392,465,1571,2036,7.61874237767041,1
"401","E02000418",0.126816465603844,0.795737664435042,0.3192060543426,0.304134261154318,1.5458944455358,39,1048,1087,6.99117688712121,1
"402","E02000419",0.221491179813483,0.952368957213696,0.385118186906657,0.505116659844454,2.06409498377829,386,1774,2160,7.67786350067821,1
"403","E02000420",0.23320622267282,0.813852241941731,0.470685000185852,0.515349979533361,2.03309344433376,124,1174,1298,7.16857989726403,1
"404","E02000421",0.230514551928228,0.589252512547108,0.474727881245895,0.361440851412198,1.65593579713343,1296,1075,2371,7.77106708606541,1
"405","E02000422",0.160947978850731,0.754998179323956,0.461918422410975,0.578387228817028,1.95625180940269,138,1109,1247,7.12849594568004,1
"406","E02000423",0.170014768139742,0.902395064322986,0.444475068688059,0.490790012279984,2.00767491343077,646,1349,1995,7.59839932932396,1
"407","E02000424",0.153324224009427,0.885075994088308,0.317995899439482,0.43061809250921,1.78701421004643,121,1506,1627,7.39449310721904,1
"408","E02000425",0.140685011918872,0.810383160208531,0.348179984745065,0.537044617273844,1.83629277414631,122,631,753,6.62406522779989,1
"409","E02000426",0.0539253765446998,0.690145258237725,0.161307146256325,0.111747851002865,1.01712563204162,409,1505,1914,7.5569505720129,1
"410","E02000427",0.102100253066666,0.927767899447589,0.323902429978704,0.249283667621777,1.60305425011474,141,1661,1802,7.49665243816828,1
"411","E02000428",0.216917908309081,0.581865820461831,0.330829221804273,0.469914040114613,1.5995269906898,320,1043,1363,7.21744343169653,1
"412","E02000429",0.0666588894427249,0.682826232080168,0.24440999868816,0.27425296766271,1.26814808787376,110,1803,1913,7.55642796944025,1
"413","E02000430",0.265311665566735,0.890579287220398,0.410246709510327,0.449038067949243,2.0151757302467,480,1847,2327,7.75233516330229,1
"414","E02000431",0.197319910173231,0.839081021604176,0.332651040617884,0.436758084322554,1.80581005671785,87,1978,2065,7.63288550539513,1
"415","E02000432",0.156941604170122,0.974726692168505,0.400002709282798,0.480966025378633,2.01263703100006,59,1539,1598,7.37650812632622,1
"416","E02000433",0.0199944168888604,0.31916411116671,0.126348546444842,0.0380679492427343,0.503575023743146,1188,663,1851,7.5234813125735,1
"417","E02000434",0.0848369588419542,0.472715667042761,0.236997482515433,0.16741711011052,0.961967218510668,506,1091,1597,7.37588214821501,1
